Word,Tags
masum,SIFAT-ADJECTIVE
mat,SIFAT-ADJECTIVE
matlaştı,FİİL-VERB
mavi,SIFAT-ADJECTIVE
mazeret,AD-NOUN
maçta,AD-NOUN
maçı,AD-NOUN
maçın,AD-NOUN
mecali,AD-NOUN
mecburen,BELİRTEÇ-ADVERB
meclis,AD-NOUN
meclisi,AD-NOUN
meclisine,AD-NOUN
mekanizmanın,AD-NOUN
mektubu,AD-NOUN
mektup,AD-NOUN
mektupla,AD-NOUN
mektuplar,AD-NOUN
melek,AD-NOUN
melodi,AD-NOUN
memleket,AD-NOUN
memurların,AD-NOUN
memurluk,AD-NOUN
memuru,AD-NOUN
menüyü,AD-NOUN
merak,AD-NOUN
merakla,BELİRTEÇ-ADVERB
meraklı,SIFAT-ADJECTIVE
meraktan,AD-NOUN
merakı,AD-NOUN
merciin,AD-NOUN
merkezinde,AD-NOUN
mermerden,AD-NOUN
mesafede,AD-NOUN
mesafeli,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
mesaj,İSİM-NOUN
mesajlar,AD-NOUN
mesajı,AD-NOUN
metropol,AD-NOUN
mevsim,AD-NOUN
meydan,AD-NOUN
meydana,AD-NOUN
mezarlık,AD-NOUN
mezhebinden,AD-NOUN
mezhep,AD-NOUN
meşhur,SIFAT-ADJECTIVE
mi,SORU-QUESTION
mi?,SORU-QUESTION
millet,AD-NOUN
milletin,AD-NOUN
milletini,AD-NOUN
milletiyle,AD-NOUN
milletlerarası,SIFAT-ADJECTIVE
milletvekili,AD-NOUN
milletvekilleri,AD-NOUN
milletvekillerinden,AD-NOUN
milletvekilliği,AD-NOUN
milli,SIFAT-ADJECTIVE
millî,SIFAT-ADJECTIVE
milyon,AD-NOUN
mirası,AD-NOUN
mis,AD-NOUN
misafirimiz,AD-NOUN
misafirlere,AD-NOUN
misafirlerimiz,AD-NOUN
misafirperverliğiniz,AD-NOUN
miyavladı,FİİL-VERB
modayı,AD-NOUN
modern,SIFAT-ADJECTIVE
mola,AD-NOUN
moral,AD-NOUN
moralini,AD-NOUN
morardı,FİİL-VERB
motivasyon,AD-NOUN
motive,AD-NOUN
motoru,AD-NOUN
mozaik,AD-NOUN
mu,SORU-QUESTION
mu?,SORU-QUESTION
muameleyi,AD-NOUN
muhtemelen,BELİRTEÇ-ADVERB
muhteşem,SIFAT-ADJECTIVE
mutfak,AD-NOUN
mutlaka,BELİRTEÇ-ADVERB
mutlu,SIFAT-ADJECTIVE
mutluluk,AD-NOUN
mutlulukla,BELİRTEÇ-ADVERB
mutlulukları.,AD-NOUN
mutluluktu,AD-NOUN
mânevî,SIFAT-ADJECTIVE
mü?,SORU-QUESTION
mücadele,AD-NOUN
mücadeleci,SIFAT-ADJECTIVE
mücadelesini,AD-NOUN
müdahale,AD-NOUN
müdürü,AD-NOUN
mühendis,AD-NOUN
müjdesi,AD-NOUN
mükemmel,SIFAT-ADJECTIVE
mülkedinme,AD-NOUN
mülkü,AD-NOUN
mümkün,AD-NOUN
mütevazı,SIFAT-ADJECTIVE
müzakereler,AD-NOUN
müziği,AD-NOUN
müşteriye,AD-NOUN
müşteriyi,AD-NOUN
mı,SORU-QUESTION
mı?,SORU-QUESTION
mıknatıs,AD-NOUN
mıknatısın,AD-NOUN
mırıldandı,FİİL-VERB
mışıl,BELİRTEÇ-ADVERB
nadir,SIFAT-ADJECTIVE
nadiren,BELİRTEÇ-ADVERB
nakaratı,AD-NOUN
narindi.,FİİL-VERB
nasıl,BELİRTEÇ-ADVERB|SORU-QUESTION
nazik,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
nazikçe,BELİRTEÇ-ADVERB
nci,SIFAT-ADJECTIVE
ne,ADIL-PRONOUN|BELİRLEYİCİ-DET|SORU-QUESTION
neden,AD-NOUN|SORU-QUESTION
nedenini,AD-NOUN
nefes,AD-NOUN
nefesim,AD-NOUN
nefesime,AD-NOUN
nefesini,AD-NOUN
nefeslik,AD-NOUN
nefret,AD-NOUN
nefretini,AD-NOUN
nefretle,BELİRTEÇ-ADVERB
nehir,AD-NOUN
nehri,AD-NOUN
nehrin,AD-NOUN
nemli,SIFAT-ADJECTIVE
nerede,SORU-QUESTION
neredeyse,BELİRTEÇ-ADVERB
nereye,SORU-QUESTION
nesle,AD-NOUN
net,SIFAT-ADJECTIVE
netleşti,FİİL-VERB
neyi,ADIL-PRONOUN
neşeli,SIFAT-ADJECTIVE
neşesi,AD-NOUN
neşeyle,BELİRTEÇ-ADVERB
nice,BELİRLEYİCİ-DET|SAYI-NUM
nihayet,BELİRTEÇ-ADVERB
ninni,AD-NOUN
nitelikleri,AD-NOUN
niyetlendi,FİİL-VERB
niyetli,SIFAT-ADJECTIVE
nokta,NOKTALAMA-PUNCTUATION
noktam,AD-NOUN
noktaya,AD-NOUN
not,AD-NOUN
nota,AD-NOUN
notalara,AD-NOUN
numara,İSİM-NOUN
numarayı,AD-NOUN
nöbet,AD-NOUN
nüfusu,AD-NOUN
o,ADIL-PRONOUN|BELİRLEYİCİ-DET
odam,AD-NOUN
odanın,AD-NOUN
odası,AD-NOUN
odasına,AD-NOUN
odasında,AD-NOUN
odaya,AD-NOUN
odayı,AD-NOUN
odun,AD-NOUN
oku,FİİL-VERB
okudu,FİİL-VERB
okudu.,FİİL-VERB
okudum,FİİL-VERB
okudun?,FİİL-VERB
okudunuz,FİİL-VERB
okul,AD-NOUN
okula,AD-NOUN
okulda,AD-NOUN
okullarında,AD-NOUN
okulum,AD-NOUN
okulun,AD-NOUN
okuma,AD-NOUN
okur,FİİL-VERB
okur.,FİİL-VERB
okutur,FİİL-VERB
okuyan,FİİL-VERB
okyanus,AD-NOUN
okyanusun,AD-NOUN
olabildiğince,BELİRTEÇ-ADVERB
olabildiğine,FİİL-VERB
olabilir?,FİİL-VERB
olacaktır,FİİL-VERB
olacağım,FİİL-VERB
olacağım.,FİİL-VERB
olacağını,FİİL-VERB
olacağız.,FİİL-VERB
olamaz,FİİL-VERB
olamaz.,FİİL-VERB
olamazdı.,FİİL-VERB
olamazlar,FİİL-VERB
olamıyorum.,FİİL-VERB
olan,SIFAT-ADJECTIVE
olanlar,AD-NOUN
olanlara,AD-NOUN
olanları,AD-NOUN
olarak,İLGEÇ-PREPOS
olay,AD-NOUN
olaydan,AD-NOUN
olaydı.,AD-NOUN
olaylara,AD-NOUN
olayları,AD-NOUN
olayların,AD-NOUN
olağanüstü,SIFAT-ADJECTIVE
oldu,FİİL-VERB
oldu.,FİİL-VERB
oldukça,BELİRTEÇ-ADVERB
olduğu,FİİL-VERB|SIFAT-ADJECTIVE
olduğumu,FİİL-VERB
olduğun,FİİL-VERB
olduğunu,FİİL-VERB
olgun,SIFAT-ADJECTIVE
olgunlaştı,FİİL-VERB
olmadan,BELİRTEÇ-ADVERB
olmadı.,FİİL-VERB
olmadıkça,BELİRTEÇ-ADVERB|FİİL-VERB
olmadığı,FİİL-VERB
olmadığını,FİİL-VERB
olmak,FİİL-VERB
olmalı.,FİİL-VERB
olmalıyız.,FİİL-VERB
olmamayı,FİİL-VERB
olmamış,FİİL-VERB
olmamıştım.,FİİL-VERB
olması,FİİL-VERB
olmasına,FİİL-VERB
olmasını,FİİL-VERB
olmayan,FİİL-VERB
olmayı,FİİL-VERB
olmaz.,FİİL-VERB
olmuş,FİİL-VERB
olmıyan,SIFAT-ADJECTIVE
olumlu,SIFAT-ADJECTIVE
olunacakları,FİİL-VERB
olunur,FİİL-VERB
olup,FİİL-VERB
olur,FİİL-VERB
olur.,FİİL-VERB
olurdu,FİİL-VERB
olurdu.,FİİL-VERB
olursa,FİİL-VERB
olursun.,FİİL-VERB
olurum.,FİİL-VERB
omuzlarında.,AD-NOUN
omzuna.,AD-NOUN
on,SAYI-NUM|SIFAT-ADJECTIVE
ona,ADIL-PRONOUN
onadı,FİİL-VERB
onadı.,FİİL-VERB
onandıktan,FİİL-VERB
onay,İSİM-NOUN
onda,ADIL-PRONOUN
ondalık,AD-NOUN
ondan,ADIL-PRONOUN
onlar,ADIL-PRONOUN
onlara,ADIL-PRONOUN
onlarca,SAYI-NUM
onların,ADIL-PRONOUN
onu,ADIL-PRONOUN
onu.,ADIL-PRONOUN
onun,ADIL-PRONOUN
onunla,ADIL-PRONOUN
onurlu,SIFAT-ADJECTIVE
opak,SIFAT-ADJECTIVE
opera,AD-NOUN
orada,ADIL-PRONOUN
oraya,ADIL-PRONOUN
organik,SIFAT-ADJECTIVE
organlar,AD-NOUN
organlarını,AD-NOUN
orkestra,AD-NOUN
orman,AD-NOUN
ormanları,AD-NOUN
ormanların,AD-NOUN
ormanın,AD-NOUN
ortadan,AD-NOUN
ortadaydı,AD-NOUN
ortak,AD-NOUN|SIFAT-ADJECTIVE
ortaklık,AD-NOUN
ortaklıkların,AD-NOUN
ortalığı,AD-NOUN
ortam.,AD-NOUN
ortamda,AD-NOUN
ortasında,AD-NOUN
ortaya,AD-NOUN
otantik,SIFAT-ADJECTIVE
otobüs,AD-NOUN
otobüsü,AD-NOUN
oturdu,FİİL-VERB
oturdu.,FİİL-VERB
oturdukları,SIFAT-ADJECTIVE
oturduğu,SIFAT-ADJECTIVE
oturmaktan,FİİL-VERB
oturumlar,AD-NOUN
oturumlarda,AD-NOUN
oturumlardaki,SIFAT-ADJECTIVE
oturuyor,FİİL-VERB
ova,AD-NOUN
ova.,AD-NOUN
oy,AD-NOUN
oyalandı,FİİL-VERB
oynadık,FİİL-VERB
oynamaktan,FİİL-VERB
oynamaya,FİİL-VERB
oynatacak,FİİL-VERB
oynatıyordu,FİİL-VERB
oyuncağı,AD-NOUN
oyunu,AD-NOUN|İSİM-NOUN
oyununu,AD-NOUN
paha,AD-NOUN
pahalandı,FİİL-VERB
pahalı,SIFAT-ADJECTIVE
pahası,AD-NOUN
paketi,AD-NOUN
paketledi,FİİL-VERB
pamuk,AD-NOUN
panoya,AD-NOUN
papağan,AD-NOUN
para,AD-NOUN
paramparça,BELİRTEÇ-ADVERB
parası,AD-NOUN
parasına,AD-NOUN
parasını,AD-NOUN
parasızdır,FİİL-VERB
parayla,AD-NOUN
parayı,AD-NOUN
parfüm,AD-NOUN
parka,AD-NOUN
parkta,AD-NOUN
parkuru,AD-NOUN
parkı,AD-NOUN
parladı,FİİL-VERB
parlak,SIFAT-ADJECTIVE
parlayıp,FİİL-VERB
parlıyordu,FİİL-VERB
parlıyordu.,FİİL-VERB
partide,AD-NOUN
partiye,AD-NOUN
parçaları,AD-NOUN
parıldadı,FİİL-VERB
pasif,SIFAT-ADJECTIVE
paslandı,FİİL-VERB
paslı,SIFAT-ADJECTIVE
pasta,AD-NOUN
patikadan,AD-NOUN
patladı,FİİL-VERB
patlamak,FİİL-VERB
patlamış,FİİL-VERB
patronuna,AD-NOUN
pay,AD-NOUN
paylaşmaktan,FİİL-VERB
paylaştı,FİİL-VERB
paylaştı.,FİİL-VERB
paylaşıyor,FİİL-VERB
payını,AD-NOUN
pazar,AD-NOUN
pazarlık,AD-NOUN
pazartesi,AD-NOUN
pek,BELİRTEÇ-ADVERB
perdesi,AD-NOUN
perdesinin,AD-NOUN
performans,AD-NOUN
peri,AD-NOUN
personeli,AD-NOUN
pes,AD-NOUN|İSİM-NOUN
peş,BELİRTEÇ-ADVERB
peşe,BELİRTEÇ-ADVERB
peşin,BELİRTEÇ-ADVERB
peşindeydi,FİİL-VERB
pişirdi,FİİL-VERB
pişman,SIFAT-ADJECTIVE
pişmanlık,AD-NOUN
pişmanlığım,AD-NOUN
pişti,FİİL-VERB
planladı,FİİL-VERB
planladı.,FİİL-VERB
planlandığı,SIFAT-ADJECTIVE
planları,AD-NOUN
planlarını,AD-NOUN
planın,AD-NOUN
polisiye,SIFAT-ADJECTIVE
postaladı,FİİL-VERB
postaladı.,FİİL-VERB
pozitif,SIFAT-ADJECTIVE
pratik,SIFAT-ADJECTIVE
prensiplerine,AD-NOUN
prestijli,SIFAT-ADJECTIVE
problem,AD-NOUN
problemi,AD-NOUN
profesyonel,SIFAT-ADJECTIVE
programı,İSİM-NOUN
proje,AD-NOUN
projenin,AD-NOUN
projesini,AD-NOUN
projeyi,AD-NOUN
prosedür,AD-NOUN
protestoyu,AD-NOUN
prova,İSİM-NOUN
psikolojik,SIFAT-ADJECTIVE
püskü,SIFAT-ADJECTIVE
püskürttü,FİİL-VERB
püskürttü.,FİİL-VERB
pırıl,BELİRTEÇ-ADVERB
radyo,AD-NOUN
radyoda,AD-NOUN
radyodan,AD-NOUN
rafa,AD-NOUN
rahat,AD-NOUN|BELİRTEÇ-ADVERB
rahatladı,FİİL-VERB
rahatladı.,FİİL-VERB
rahatlamadı.,FİİL-VERB
rahatsız,AD-NOUN
rakibine,AD-NOUN
rakibini,AD-NOUN
randevu,AD-NOUN
randevularına,AD-NOUN
rapor,AD-NOUN|İSİM-NOUN
raporu,AD-NOUN
raporuna,AD-NOUN
rastgele,BELİRTEÇ-ADVERB
rastlantı,AD-NOUN
rağmen,İLGEÇ-PREPOS
reddetti,FİİL-VERB
reddetti.,FİİL-VERB
rehber,AD-NOUN
reisliği,AD-NOUN
rekabet,AD-NOUN
reklamı,AD-NOUN
rekoru,AD-NOUN
renk,AD-NOUN
renkli,SIFAT-ADJECTIVE
renksiz,SIFAT-ADJECTIVE
resim,AD-NOUN
resimden,AD-NOUN
resimler,AD-NOUN
resmen,BELİRTEÇ-ADVERB
resmi,AD-NOUN|SIFAT-ADJECTIVE
ressam,AD-NOUN
revize,İSİM-NOUN
rica,AD-NOUN
ringde,AD-NOUN
riski,AD-NOUN
ritmi.,AD-NOUN
rol,AD-NOUN
roman,AD-NOUN
romantik,SIFAT-ADJECTIVE
romanı,AD-NOUN
ruhu,AD-NOUN
ruhum,AD-NOUN
ruhuna,AD-NOUN
rüküş,SIFAT-ADJECTIVE
rüya,AD-NOUN
rüyadan,AD-NOUN
rüyasını,AD-NOUN
rüzgar,AD-NOUN
rüzgarda,AD-NOUN
rüzgarla,AD-NOUN
rüzgarlı,SIFAT-ADJECTIVE
rüzgarı,AD-NOUN
saat,AD-NOUN
saati,AD-NOUN
saatin,AD-NOUN
saatten,AD-NOUN
sabah,AD-NOUN
sabahları,BELİRTEÇ-ADVERB
sabahı,AD-NOUN
sabahın,AD-NOUN
sabrı,AD-NOUN
sabırla,AD-NOUN|BELİRTEÇ-ADVERB
sabırlı,SIFAT-ADJECTIVE
sabırsızlanıyor,FİİL-VERB
sabırsızlanıyor.,FİİL-VERB
sadece,BELİRTEÇ-ADVERB
sadeleştirdim,FİİL-VERB
sadık,SIFAT-ADJECTIVE
saf,SIFAT-ADJECTIVE
saftı.,FİİL-VERB
sahibi,AD-NOUN
sahibidirler,AD-NOUN
sahil,AD-NOUN
sahilde,AD-NOUN
sahipti.,FİİL-VERB
sahiptir,FİİL-VERB
sahnede,AD-NOUN
sahnede.,AD-NOUN
sahnesi,AD-NOUN
sahneyi,AD-NOUN
sakin,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
sakinleşti,FİİL-VERB
sakinleştirici,SIFAT-ADJECTIVE
sakladı,FİİL-VERB
sakladı.,FİİL-VERB
saklamayı,FİİL-VERB
saklandı,FİİL-VERB
saklandığını,FİİL-VERB
saklanmıştı,FİİL-VERB
saklarım,FİİL-VERB
saklayamam.,FİİL-VERB
saklı,BELİRTEÇ-ADVERB
saklıdır,FİİL-VERB
saklıyordu,FİİL-VERB
saksı,AD-NOUN
sakınca,AD-NOUN
saldırıyı,AD-NOUN
salgın,SIFAT-ADJECTIVE
salladım,FİİL-VERB
sallandı,FİİL-VERB
sallandı.,FİİL-VERB
salon,AD-NOUN
salonda,AD-NOUN
saltçokluğu,AD-NOUN
salınır,FİİL-VERB
samimi,SIFAT-ADJECTIVE
samimiyetle,BELİRTEÇ-ADVERB
sana,ADIL-PRONOUN
sanatları,AD-NOUN
sanatçı,AD-NOUN
sanatçılar,AD-NOUN
sanatçıya,AD-NOUN
sandı,FİİL-VERB
sandı.,FİİL-VERB
sanki,BELİRTEÇ-ADVERB
sanmazdım,FİİL-VERB
sanmazdım.,FİİL-VERB
sanıklanarak,FİİL-VERB
sanıp,FİİL-VERB
saplandı.,FİİL-VERB
saray,AD-NOUN
sardı,FİİL-VERB
sardı.,FİİL-VERB
sarmaşık,AD-NOUN
sarmıştı,FİİL-VERB
sarp,SIFAT-ADJECTIVE
sarstı.,FİİL-VERB
sarsılmaz,SIFAT-ADJECTIVE
sarılana,FİİL-VERB
sarıldı,FİİL-VERB
sarıldık,FİİL-VERB
sarıverdi,FİİL-VERB
satmaya,FİİL-VERB
satranç,AD-NOUN
sattı,FİİL-VERB
sattı.,FİİL-VERB
savaş,AD-NOUN
savaştı,FİİL-VERB
savaştılar.,FİİL-VERB
savaşçı,AD-NOUN
savaşı,AD-NOUN
savcılık,AD-NOUN
savma,BELİRTEÇ-ADVERB
savrulmuş,FİİL-VERB
savsanamaz,FİİL-VERB
savundu,FİİL-VERB
savundu.,FİİL-VERB
savurdu,FİİL-VERB
savurdu.,FİİL-VERB
saydı,FİİL-VERB
saydı.,FİİL-VERB
sayende,İLGEÇ-PREPOS
sayesinde,İLGEÇ-PREPOS
sayfaları,AD-NOUN
sayfalarından,AD-NOUN
sayfayı,AD-NOUN
saygıdeğer,SIFAT-ADJECTIVE
saygısını,AD-NOUN
saygıyla,BELİRTEÇ-ADVERB
sayılır,FİİL-VERB
sayısının,AD-NOUN
sayısızca,ZARF-ADV
saçları,AD-NOUN
saçları.,AD-NOUN
saçma,SIFAT-ADJECTIVE
saçmalık,AD-NOUN
saçını,AD-NOUN
sağa,İSİM-NOUN
sağladı,FİİL-VERB
sağladı.,FİİL-VERB
sağlam,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
sağlama,AD-NOUN
sağlamdı,FİİL-VERB
sağlanana,FİİL-VERB
sağlıklı,SIFAT-ADJECTIVE
sağlığın,AD-NOUN
sebep,AD-NOUN
sebeplerden,AD-NOUN
sebeplerle,AD-NOUN
seferde,AD-NOUN
sekiz,SAYI-NUM
sektirdim,FİİL-VERB
selam,İSİM-NOUN
sen,ADIL-PRONOUN
sendeliyordu,FİİL-VERB
senden,ADIL-PRONOUN
senedi,AD-NOUN
seni,ADIL-PRONOUN
senin,ADIL-PRONOUN
seninle,ADIL-PRONOUN
sentetik,SIFAT-ADJECTIVE
serap,AD-NOUN
serbestlik,AD-NOUN
serbesttir,FİİL-VERB|SIFAT-ADJECTIVE
sergiyi,AD-NOUN
serpildi,FİİL-VERB
sert,SIFAT-ADJECTIVE
sertleşti,FİİL-VERB
servetini,AD-NOUN
ses,AD-NOUN
sesi,AD-NOUN
sesi.,AD-NOUN
sesin,AD-NOUN
sesini,AD-NOUN
seslendi,FİİL-VERB
seslendi.,FİİL-VERB
sessiz,SIFAT-ADJECTIVE
sessizce,BELİRTEÇ-ADVERB
sessizlik,AD-NOUN
sevdi,FİİL-VERB
sevdi.,FİİL-VERB
sevdiklerini,AD-NOUN
sevdiği,SIFAT-ADJECTIVE
sevdiğim,SIFAT-ADJECTIVE
seveceğim.,FİİL-VERB
sever,FİİL-VERB
sever.,FİİL-VERB
sevgi,AD-NOUN
sevgili,AD-NOUN
sevgisi,AD-NOUN
sevgisini,AD-NOUN
sevgiydi,AD-NOUN
sevgiyle,BELİRTEÇ-ADVERB
sevimli,SIFAT-ADJECTIVE
sevinci,AD-NOUN
sevincini,AD-NOUN
sevindi,FİİL-VERB
sevindi.,FİİL-VERB
sevinmişti,FİİL-VERB
sevinmişti.,FİİL-VERB
sevinçle,BELİRTEÇ-ADVERB
sevinçten,AD-NOUN
seviyesi,SIFAT-ADJECTIVE
seviyor,FİİL-VERB
seviyor.,FİİL-VERB
seviyorum,FİİL-VERB
seviyorum.,FİİL-VERB
sevmedi,FİİL-VERB
sevmez,FİİL-VERB
sevmez.,FİİL-VERB
sevmiyor,FİİL-VERB
seyahat,SIFAT-ADJECTIVE
seyirciye,AD-NOUN
seyirciyi,AD-NOUN
seyirtti,FİİL-VERB
seyreldi,FİİL-VERB
seyretti,FİİL-VERB
seziyorum,FİİL-VERB
seziyorum.,FİİL-VERB
seçen,SIFAT-ADJECTIVE
seçenekler,AD-NOUN
seçenekler.,AD-NOUN
seçeneğin,AD-NOUN
seçer,FİİL-VERB
seçer.,FİİL-VERB
seçik,BELİRTEÇ-ADVERB
seçilebilir,FİİL-VERB
seçilebilirler,FİİL-VERB
seçilenler,AD-NOUN
seçilip,FİİL-VERB
seçilir,FİİL-VERB
seçilmek,FİİL-VERB
seçilmiş,SIFAT-ADJECTIVE
seçim,AD-NOUN
seçimin,AD-NOUN
seçimine,AD-NOUN
seçmek,FİİL-VERB
seçti,FİİL-VERB
seçti.,FİİL-VERB
seçtim,FİİL-VERB
seçtim.,FİİL-VERB
seçtiği,SIFAT-ADJECTIVE
sihirli,SIFAT-ADJECTIVE
sil,FİİL-VERB
sildi,FİİL-VERB
sildi.,FİİL-VERB
sildim,FİİL-VERB
sinemaya,AD-NOUN
sinirle,AD-NOUN|BELİRTEÇ-ADVERB
sinirlendi,FİİL-VERB
sinirler,AD-NOUN
sinirli,SIFAT-ADJECTIVE
sinsice,BELİRTEÇ-ADVERB
siparişi,AD-NOUN
sirkesi,AD-NOUN
sis,AD-NOUN
sistem,AD-NOUN|İSİM-NOUN
sistemi,AD-NOUN|İSİM-NOUN
siyasi,SIFAT-ADJECTIVE
siyasî,SIFAT-ADJECTIVE
sizin,ADIL-PRONOUN
sofrası,AD-NOUN
sofraya,AD-NOUN
sofrayı,AD-NOUN
sohbet,AD-NOUN
sohbete,AD-NOUN
sohbeti,AD-NOUN
sokak,AD-NOUN
sokaklar,AD-NOUN
sokaklar.,AD-NOUN
sokakları.,AD-NOUN
sola,İSİM-NOUN
soldu,FİİL-VERB
somurttu,FİİL-VERB
somut,SIFAT-ADJECTIVE
son,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
sona,AD-NOUN|BELİRTEÇ-ADVERB
sonbahar,AD-NOUN
sonbaharda,BELİRTEÇ-ADVERB
sonra,BELİRTEÇ-ADVERB|İLGEÇ-PREPOS
sonradan,BELİRTEÇ-ADVERB
sonsuz,SIFAT-ADJECTIVE
sonu,AD-NOUN
sonucu,AD-NOUN
sonucunu,AD-NOUN
sonuna,AD-NOUN
sonunda,BELİRTEÇ-ADVERB
sonundan,AD-NOUN
sonunu,AD-NOUN
sonuç,AD-NOUN
sonuçlanacağını,FİİL-VERB
sor,FİİL-VERB
sordu,FİİL-VERB
sordu.,FİİL-VERB
sordular,FİİL-VERB
sordum,FİİL-VERB
sorduğu,SIFAT-ADJECTIVE
sorgu,AD-NOUN
sorguladı,FİİL-VERB
sorguladı.,FİİL-VERB
sorgulattı,FİİL-VERB
sorular.,AD-NOUN
soruları,AD-NOUN
sorumdan,AD-NOUN
sorumlanması,FİİL-VERB
sorumlar,AD-NOUN
sorumları,AD-NOUN
sorumlu,SIFAT-ADJECTIVE
sorumludur,SIFAT-ADJECTIVE
sorumluluk,AD-NOUN
sorumluluğu,AD-NOUN
sorumluluğun,AD-NOUN
sorumsuz,SIFAT-ADJECTIVE
sorun,AD-NOUN|FİİL-VERB
sorun.,AD-NOUN
sorunu,AD-NOUN
sorunun,AD-NOUN
soruyu,AD-NOUN
soruşturması,AD-NOUN
sosyal,SIFAT-ADJECTIVE
soyunmuştu,FİİL-VERB
soyut,SIFAT-ADJECTIVE
soğudu,FİİL-VERB
soğuk,SIFAT-ADJECTIVE
soğukkanlılıkla,AD-NOUN|BELİRTEÇ-ADVERB
soğuktan.,AD-NOUN
spekülasyonlar,AD-NOUN
sporcu,AD-NOUN
sporla,AD-NOUN
stadyumu,AD-NOUN
stratejiyi,AD-NOUN
stresi,AD-NOUN
stresli,SIFAT-ADJECTIVE
su,AD-NOUN
sufi,AD-NOUN
suladı,FİİL-VERB
suladı.,FİİL-VERB
sulu,SIFAT-ADJECTIVE
sunabilirim.,FİİL-VERB
sunar,FİİL-VERB
sundu,FİİL-VERB
sundu.,FİİL-VERB
sunma,FİİL-VERB
sunulur,FİİL-VERB
sunumu,AD-NOUN
sunumunuz,AD-NOUN
surette,AD-NOUN
susamıştı,FİİL-VERB
susmadı.,FİİL-VERB
sustu,FİİL-VERB
sustum,FİİL-VERB
suyu,AD-NOUN
suçlu,SIFAT-ADJECTIVE
suçluyu,AD-NOUN
suçsuzmuş.,SIFAT-ADJECTIVE
suçüstü,AD-NOUN|BELİRTEÇ-ADVERB
sökene,FİİL-VERB
söküldü,FİİL-VERB
söndü,FİİL-VERB
sönüyordu,FİİL-VERB
söyle,FİİL-VERB
söyledi,FİİL-VERB
söyledi.,FİİL-VERB
söyledikleri,FİİL-VERB
söylediklerini,FİİL-VERB
söylediklerinin,FİİL-VERB
söylediler,FİİL-VERB
söyledim,FİİL-VERB
söylediğine,FİİL-VERB
söylediğini,FİİL-VERB
söyleme.,FİİL-VERB
söylemedi,FİİL-VERB
söylemedi.,FİİL-VERB
söylememeni,FİİL-VERB
söylemenden,FİİL-VERB
söylenenlere,FİİL-VERB
söylentiler,AD-NOUN
söyler,FİİL-VERB
söyler.,FİİL-VERB
söylerdi,FİİL-VERB
söylerdi.,FİİL-VERB
söylevini,AD-NOUN
söyleyebildiğine,FİİL-VERB
söyleyin,FİİL-VERB
söz,AD-NOUN
sözden,AD-NOUN
sözler,AD-NOUN
sözleri,AD-NOUN
sözleri.,AD-NOUN
sözlerini,AD-NOUN
sözlü,SIFAT-ADJECTIVE
sözü,AD-NOUN
sözün,AD-NOUN
sözüne,AD-NOUN
sözünü,AD-NOUN
sözünün,AD-NOUN
sürdü,FİİL-VERB
sürdü.,FİİL-VERB
sürdürdü,FİİL-VERB
sürdürdü.,FİİL-VERB
sürdüğünü,FİİL-VERB
süre,AD-NOUN
sürede,AD-NOUN
sürekli,BELİRTEÇ-ADVERB
süren,SIFAT-ADJECTIVE
sürer,FİİL-VERB
süresi,AD-NOUN
süresini,AD-NOUN
süreç,AD-NOUN
sürmeyi,FİİL-VERB
sürprizi,AD-NOUN
sürükleyici,SIFAT-ADJECTIVE
sürükleyici.,SIFAT-ADJECTIVE
sürüldükte,FİİL-VERB
süründü,FİİL-VERB
sürüsü,AD-NOUN
sürüyor.,FİİL-VERB
sürüyordu.,FİİL-VERB
süslendi,FİİL-VERB
süt,AD-NOUN
süzüldü,FİİL-VERB
süzüldü.,FİİL-VERB
süzülüyordu,FİİL-VERB
süzüyordu.,FİİL-VERB
sıcak,SIFAT-ADJECTIVE
sıcakkanlı,SIFAT-ADJECTIVE
sıcaktı,SIFAT-ADJECTIVE
sıfatla,AD-NOUN
sıfatının,AD-NOUN
sık,BELİRTEÇ-ADVERB
sıklaştı,FİİL-VERB
sıktı,FİİL-VERB
sıkı,BELİRTEÇ-ADVERB
sıkıcı,SIFAT-ADJECTIVE
sıkıldı,FİİL-VERB
sıkıldı.,FİİL-VERB
sıkıya,AD-NOUN
sıkıyönetim,AD-NOUN
sınav,AD-NOUN
sınavda,AD-NOUN
sınavdan,AD-NOUN
sınavı,AD-NOUN
sınavım,AD-NOUN
sınavın,AD-NOUN
sınavının,AD-NOUN
sınıf,AD-NOUN
sınıfa,AD-NOUN
sınıfın,AD-NOUN
sınırlanabilir,FİİL-VERB
sınırlar,AD-NOUN
sınırlıyan,SIFAT-ADJECTIVE
sınırı,AD-NOUN|İSİM-NOUN
sınırıdır,AD-NOUN
sır,AD-NOUN
sıra,BELİRTEÇ-ADVERB
sıradan,SIFAT-ADJECTIVE
sırasında,İLGEÇ-PREPOS
sıraya,AD-NOUN
sırdaşım,AD-NOUN
sırlar.,AD-NOUN
sırları,AD-NOUN
sırlarını,AD-NOUN
sırrı,AD-NOUN
sırrını,AD-NOUN
sırtında,AD-NOUN
